"","endTime","artistName","trackName","msPlayed"
"10228","2023-03-07 15:41","Ryo Fukui","ボディー・アンド・ソウル (Live at Vidro'77)",563133
"10229","2023-03-07 15:53","Ryo Fukui","ラヴ・フォー・セール (Live at Vidro'77)",717746
"10230","2023-03-07 16:03","Ryo Fukui","ミスター・ピー・シー (Live at Vidro'77)",608106
"10231","2023-03-07 16:11","Ryo Fukui","マイ・フーリッシュ・ハート (Live at Vidro'77)",507040
"10232","2023-03-07 16:13","Cortex","Go Round",83426
"10233","2023-03-07 16:14","流線形","monkey buisiness",61186
"10234","2023-03-07 16:15","Phil Woods","Doxy",90973
"10235","2023-03-07 16:20","Kenny Dorham","My Ideal",305706
"10236","2023-03-07 16:25","Emily Remler","The Firefly",248266
"10237","2023-03-07 16:27","Sun Ra","Tapestry from an Asteroid",127398
"10238","2023-03-07 16:30","McCoy Tyner","Days Of Wine And Roses",201173
"10239","2023-03-07 16:33","Bobby Timmons","Lush Life",149093
"10240","2023-03-07 16:36","Cortex","Efficace Swing",178080
"10241","2023-03-07 16:37","Uyama Hiroto","Into The Freedom",84880
"10242","2023-03-07 16:38","Makoto Matsushita","Resort For Blue - 2018 Remaster",83730
"10243","2023-03-07 16:40","Yusef Lateef","Michelle",104506
"10244","2023-03-07 16:44","Joe Pass","I Cover the Waterfront",253643
"10245","2023-03-07 16:46","Toshiko Akiyoshi","Soshu No Oru",104803
"10246","2023-03-07 16:49","Cro-Magnon","return to the journey",164907
"10247","2023-03-07 16:51","Hidefumi Ino","Soshu-yakyoku",105066
"10248","2023-03-07 16:55","mabanua","Run <featuring mabanua>",94866
"10249","2023-03-07 16:57","Benny Green","Tivoli",126971
"10250","2023-03-07 16:59","Nujabes","Color of Autumn",103813
"10251","2023-03-07 17:00","Jim Hall","Young One for Debra",62663
"10252","2023-03-07 23:03","Jim Hall","Young One for Debra",265024
"10253","2023-03-07 23:54","Antônio Carlos Jobim","Choro",128280
"10254","2023-03-07 23:58","Wes Montgomery Trio","Mi Cosa - Take 1",218533
"10255","2023-03-08 00:00","2 Mello","Rainy Season",100705
"10256","2023-03-08 00:01","Macabre Plaza","An Old Smile",71650
"10257","2023-03-08 00:03","Robohands","Lost",107582
"10258","2023-03-08 00:04","Rahsaan Roland Kirk","Alfie",100958
"10259","2023-03-08 00:08","McCoy Tyner","We'll Be Together Again",220333
"10260","2023-03-08 00:13","Julian Lage","Boo's Blues",112799
"10261","2023-03-08 00:22","Taylor Swift","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)",613027
"10262","2023-03-08 17:36","Tyler Childers","Shake the Frost (Live)",175120
"10263","2023-03-08 17:39","Tyler Childers","Deadman's Curve (Live)",207453
"10264","2023-03-08 17:42","Tyler Childers","Charleston Girl (Live)",179720
"10265","2023-03-08 17:47","Tyler Childers","Whitehouse Road (Live)",274973
"10266","2023-03-08 17:50","Tyler Childers","Rock Salt and Nails (Live)",194813
"10267","2023-03-08 18:02","Tyler Childers","Coming Down (Live)",213893
"10268","2023-03-08 18:04","Tyler Childers","Follow You to Virgie (Live)",129808
"10269","2023-03-09 14:59","Tyler Childers","Coming Down (Live)",185
"10270","2023-03-09 14:59","Tyler Childers","Whitehouse Road (Live)",673
"10271","2023-03-09 14:59","Tyler Childers","Rock Salt and Nails (Live)",6013
"10272","2023-03-09 14:59","Tyler Childers","Follow You to Virgie (Live)",2159
"10273","2023-03-09 15:02","Tyler Childers","Charleston Girl (Live)",179720
"10274","2023-03-09 15:06","Tyler Childers","Whitehouse Road (Live)",274973
"10275","2023-03-09 15:07","Tyler Childers","Rock Salt and Nails (Live)",61130
"10276","2023-03-09 23:28","Tyler Childers","Rock Salt and Nails (Live)",133709
"10277","2023-03-09 23:31","Tyler Childers","Coming Down (Live)",213893
"10278","2023-03-09 23:35","Tyler Childers","Follow You to Virgie (Live)",204106
"10279","2023-03-09 23:40","Tyler Childers","Bottles and Bibles (Live)",319853
"10280","2023-03-09 23:43","Watchhouse","Daylight",193533
"10281","2023-03-10 02:05","Tyler Childers","Nose On The Grindstone (OurVinyl Sessions)",204000
"10282","2023-03-10 02:08","Mt. Joy","Let Loose",221946
"10283","2023-03-10 02:09","49 Winchester","Annabel",23590
"10284","2023-03-10 13:50","49 Winchester","Annabel",183452
"10285","2023-03-10 15:32","Zach Bryan","Crooked Teeth",2113
"10286","2023-03-10 15:32","Marcus King","Sweet Mariona",5765
"10287","2023-03-10 15:32","Marcus King","Sweet Mariona",348
"10288","2023-03-10 15:32","Mt. Joy","Let Loose",255
"10289","2023-03-10 15:32","49 Winchester","Annabel",185
"10290","2023-03-10 15:35","Tyler Childers","Nose On The Grindstone (OurVinyl Sessions)",204000
"10291","2023-03-10 15:37","Mt. Joy","Let Loose",85726
"10292","2023-03-10 19:22","Marcus King","Sweet Mariona",975
"10293","2023-03-10 19:22","Mt. Joy","Let Loose",1764
"10294","2023-03-10 19:22","49 Winchester","Annabel",25774
"10295","2023-03-10 19:25","Zach Bryan","Crooked Teeth",197226
"10296","2023-03-10 23:00","Watchhouse","Jump Mountain Blues",131393
"10297","2023-03-10 23:00","Colter Wall","Sleeping on the Blacktop",1114
"10298","2023-03-10 23:03","Mt. Joy","Julia",190453
"10299","2023-03-10 23:04","Tyler Childers","I Swear (To God)",80534
"10300","2023-03-10 23:32","Tyler Childers","Shake the Frost (Live)",641
"10301","2023-03-10 23:32","Tyler Childers","Shake the Frost (Live)",1716
"10302","2023-03-10 23:32","Brent Cobb","Black Creek",72961
"10303","2023-03-10 23:36","NoSo","I Feel You",215773
"10304","2023-03-10 23:38","The Bogie Band","The Prophets In The City (Arrival, Balance, Discipline, Joy)",129154
"10305","2023-03-10 23:50","Cory Wong","Crisis",103323
"10306","2023-03-11 00:14","Cory Wong","Crisis",154192
"10307","2023-03-11 00:17","Genesis Owusu","Good Times",170059
"10308","2023-03-11 00:20","Rachel K Collier","Don't Know What",193027
"10309","2023-03-11 00:23","Phoenix","After Midnight",191733
"10310","2023-03-11 00:27","Vanilla","All in My Mind",237979
"10311","2023-03-11 00:31","Max Frost","Ringo Starr",199350
"10312","2023-03-11 00:35","Vacationer","Entrance",259560
"10313","2023-03-11 00:41","Mice Parade","Eisa Dancers",346110
"10314","2023-03-11 00:44","Rachel Chinouriri","All I Ever Asked",215385
"10315","2023-03-11 00:50","Jockstrap","City Hell",326933
"10316","2023-03-11 00:59","The Bogie Band","The Prophets In The City (Arrival, Balance, Discipline, Joy)",526528
"10317","2023-03-11 01:03","Petey","Microwave Dinner",282707
"10318","2023-03-11 01:06","SBTRKT","GHOST",163021
"10319","2023-03-11 01:10","Billie Marten","Liquid Love - Mr Jukes Remix",240253
"10320","2023-03-11 01:14","49th & Main","Up To Something",212347
"10321","2023-03-11 01:16","Chrissy","Socks",173801
"10322","2023-03-11 01:20","NoSo","I Feel You",215773
"10323","2023-03-11 01:24","Busty and the Bass","All The Things I Couldn't Say To You",264285
"10324","2023-03-11 01:28","Bad Sounds","Sympathetic Vibrations",216720
"10325","2023-03-11 01:34","Ben Khan","Saturn Return",340000
"10326","2023-03-11 01:37","Butcher Brown","Git Along",223920
"10327","2023-03-11 01:40","Surfaces","I Can't Help But Feel",178781
"10328","2023-03-11 01:44","Lil Silva","Another Sketch",230731
"10329","2023-03-11 01:47","Cheap Monk","I Don't Have Time (No Tengo Tiempo)",150035
"10330","2023-03-11 01:48","Bay Ledges","Between",67261
"10331","2023-03-11 01:50","Wowflower","lamplighting",139419
"10332","2023-03-11 01:53","Sudan Archives","Selfish Soul",142667
"10333","2023-03-11 01:56","Havana Swim Club","Lagoon",217521
"10334","2023-03-11 02:00","Kaíoti","Any Hour - The Districts Remix",219329
"10335","2023-03-11 02:03","Araya","Archon",176336
"10336","2023-03-11 12:46","NoSo","I Feel You",25704
"10337","2023-03-11 12:56","Up First","U.S. Job Numbers, E.U. President Visit, California Weather",603811
"10338","2023-03-11 13:54","Up First","U.S. Job Numbers, E.U. President Visit, California Weather",115170
"10339","2023-03-11 14:25","The Daily","Ron DeSantis’s Rise From Unknown to Heir Apparent",1677810
"10340","2023-03-11 14:49","The Daily","Will the Supreme Court Let Biden Cancel Student Debt?",1386533
"10341","2023-03-11 21:36","Cory Wong","Crisis",257515
"10342","2023-03-11 21:39","SBTRKT","GHOST",163021
"10343","2023-03-11 21:43","Vacationer","Entrance",259560
"10344","2023-03-11 21:45","Petey","Microwave Dinner",128327
"10345","2023-03-11 21:49","Jockstrap","City Hell",263500
"10346","2023-03-11 21:51","Mice Parade","Eisa Dancers",92926
"10347","2023-03-11 21:55","Rachel Chinouriri","All I Ever Asked",215384
"10348","2023-03-11 21:57","Chrissy","Socks",173800
"10349","2023-03-11 22:01","Phoenix","After Midnight",191733
"10350","2023-03-11 22:02","Bay Ledges","Between",67261
"10351","2023-03-11 22:05","Max Frost","Ringo Starr",174848
"10352","2023-03-12 00:54","Tame Impala","Borderline",3250
"10353","2023-03-12 00:54","Tame Impala","Breathe Deeper",2298
"10354","2023-03-12 00:54","Tame Impala","One More Year",275040
"10355","2023-03-12 00:54","Tame Impala","Posthumous Forgiveness",7337
"10356","2023-03-12 00:54","Tame Impala","Tomorrow's Dust",2925
"10357","2023-03-12 00:54","Tame Impala","Instant Destiny",4086
"10358","2023-03-12 01:04","Tame Impala","On Track",301786
"10359","2023-03-12 01:08","Tame Impala","Lost In Yesterday",249586
"10360","2023-03-12 01:12","Tame Impala","Is It True",239266
"10361","2023-03-12 01:16","Tame Impala","It Might Be Time",273026
"10362","2023-03-12 01:18","Tame Impala","Glimmer",128826
"10363","2023-03-12 01:26","Tame Impala","One More Hour",432560
"10364","2023-03-12 01:28","Tame Impala","Wings Of Time - From the Motion Picture Dungeons & Dragons: Honor Among Thieves",168786
"10365","2023-03-12 01:30","Thundercat","Funny Thing",116630
"10366","2023-03-12 01:35","Mild Minds","MOVEMENTS",252360
"10367","2023-03-12 01:38","NEIL FRANCES","Tell Me",198000
"10368","2023-03-12 02:00","Still Woozy","Lava",157303
"10369","2023-03-12 02:02","Crumb","Cracking",111986
"10370","2023-03-12 14:36","Jadu Heart","I'm a Kid",206500
"10371","2023-03-12 14:37","Jermango Dreaming","Breeze",12840
"10372","2023-03-12 14:37","Thundercat","Dragonball Durag",51551
"10373","2023-03-12 14:38","Goth Babe","Weekend Friend",23777
"10374","2023-03-12 19:48","Bon Iver","Holocene",336613
"10375","2023-03-12 19:51","Fleet Foxes","White Winter Hymnal",147027
"10376","2023-03-12 19:56","Fleet Foxes","Mykonos",275307
"10377","2023-03-12 20:00","Big Red Machine","Phoenix",255533
"10378","2023-03-12 20:03","Fleet Foxes","Wading In Waist-High Water",135013
"10379","2023-03-12 20:06","Fleet Foxes","If You Need To, Keep Time on Me",210507
"10380","2023-03-12 20:09","Post Malone","Love/Hate Letter To Alcohol (with Fleet Foxes)",183816
"10381","2023-03-12 20:14","Fleet Foxes","Blue Ridge Mountains",265773
"10382","2023-03-12 20:18","Fleet Foxes","Can I Believe You",244187
"10383","2023-03-12 20:21","Fleet Foxes","I'm Not My Season - Solstice Version",190013
"10384","2023-03-13 10:33","Fleet Foxes","Helplessness Blues",229005
"10385","2023-03-13 10:43","Goth Babe","Weekend Friend",185677
"10386","2023-03-13 10:48","Still Woozy","Window",87051
"10387","2023-03-13 10:52","NF","HOPE",264473
"10388","2023-03-13 10:55","Hiroyuki Sawano","DOA",206026
"10389","2023-03-13 11:29","The Knocks","Slow Song (with Dragonette)",253723
"10390","2023-03-13 11:30","Civ Pierre","24",975
"10391","2023-03-13 11:30","Caroline Rose","Jeannie Becomes A Mom",3436
"10392","2023-03-13 11:30","Sam Smith","I'm Not Here To Make Friends",2182
"10393","2023-03-13 11:30","Junior Boys","Over It",9613
"10394","2023-03-13 11:30","HONEYMOAN","Low Blow",185
"10395","2023-03-13 11:30","Joywave","It's A Trip!",301
"10396","2023-03-13 11:30","Hiroyuki Sawano","NEXUS",10952
"10397","2023-03-13 11:30","Sweet Pill","Diamond Eyes - somenaan Remix",487
"10398","2023-03-13 11:33","BROCKHAMPTON","NEW SHOES",198293
"10399","2023-03-13 11:33","NF","HOPE",18707
"10400","2023-03-13 11:35","Tyler Childers","Charleston Girl (Live)",88560
"10401","2023-03-13 13:48","Lizzy McAlpine","ceilings",67477
"10402","2023-03-13 13:48","Coi Leray","Players",14675
"10403","2023-03-13 13:49","PinkPantheress","Boy's a Liar Pt. 2",57980
"10404","2023-03-13 13:53","Cook & Stans","Finding Atlantis",216804
"10405","2023-03-13 13:55","WYS","Take Me Back",131915
"10406","2023-03-13 13:58","cloudcrush","two",182343
"10407","2023-03-13 14:03","Mr. Tape","La Luna",293104
"10408","2023-03-13 14:05","Slowheal","Coral Reef",124547
"10409","2023-03-13 14:07","Prashanth Srinivas","Relief",114829
"10410","2023-03-13 14:09","Jóhann Jóhannsson","Forces of Attraction",111099
"10411","2023-03-13 14:10","G Mills","Iridescence",122770
"10412","2023-03-13 14:16","Hans Zimmer","S.T.A.Y.",325950
"10413","2023-03-13 14:22","Abakus","Dreamer",358643
"10414","2023-03-13 14:23","Gui Boratto","Scene 2",67965
"10415","2023-03-13 14:30","Aphex Twin","#1",429531
"10416","2023-03-13 14:33","Joris Voorn","Mano",187458
"10417","2023-03-13 14:38","Four Tet","Parallel 7",278388
"10418","2023-03-13 14:42","Christian Löffler","Ronda",294216
"10419","2023-03-13 14:47","Kermesse","Sunday Glide",260032
"10420","2023-03-13 14:49","Agnes Lundh","Dreamscapes",155707
"10421","2023-03-13 14:52","Evin Iris","Collapse Into Light",171791
"10422","2023-03-13 14:54","SwuM","The Dream",119043
"10423","2023-03-13 14:56","Harlan Silverman","Annica",147924
"10424","2023-03-13 16:16","Brilliantes Del Vuelo","I Know That",108512
"10425","2023-03-13 16:17","Remi Wolf","wyd - Live at Electric Lady",77229
"10426","2023-03-13 16:18","Phantogram","Suzie",55936
"10427","2023-03-13 16:20","Family Jools","Georgia",112756
"10428","2023-03-13 17:35","Family Jools","Georgia",98248
"10429","2023-03-13 17:39","allie","ETYG",240875
"10430","2023-03-13 17:43","Low Hum","Losing Sleep",221347
"10431","2023-03-13 17:46","Oscar Scheller","Peach",212253
"10432","2023-03-13 17:49","The Surrealist","Mira",147868
"10433","2023-03-13 17:52","Channo","Vertebrae",177302
"10434","2023-03-13 19:35","Biig Piig","Picking Up (feat. Deb Never)",118606
"10435","2023-03-14 12:57","Tyler Childers","I Swear (To God)",200493
"10436","2023-03-14 13:00","Tyler Childers","Feathered Indians",224946
"10437","2023-03-14 13:04","Tyler Childers","Tattoos",203360
"10438","2023-03-14 13:07","Tyler Childers","Born Again",208213
"10439","2023-03-14 13:12","Tyler Childers","Whitehouse Road",280786
"10440","2023-03-14 13:16","Tyler Childers","Banded Clovis",232208
"10441","2023-03-14 13:37","Family Jools","Georgia",3947
"10442","2023-03-14 13:41","Two People","Dream Steppin'",226525
"10443","2023-03-14 13:43","Flying Lotus","The Room",137546
"10444","2023-03-14 13:45","Afternoon Bike Ride","Dog Years - weird inside Remix",143093
"10445","2023-03-14 13:48","The Surrealist","Mira",147867
"10446","2023-03-14 13:52","Franc Moody","Into the Ether",172794
"10447","2023-03-14 13:54","Landon Conrath","2AM",153697
"10448","2023-03-14 13:57","Channo","Vertebrae",177301
"10449","2023-03-14 14:51","Night Tapes","Humans",952
"10450","2023-03-14 14:51","Low Hum","Losing Sleep",174488
"10451","2023-03-14 14:51","Japanese Breakfast","Slide Tackle",4465
"10452","2023-03-14 14:53","Jim-E Stack","Note To Self",137092
"10453","2023-03-14 14:57","Former Hero","Swims Best - Former Hero Live Version",213677
"10454","2023-03-14 15:01","allie","ETYG",240874
"10455","2023-03-14 15:04","Knapsack","Synth Grass",184000
"10456","2023-03-14 15:06","IMANU","Pillow Talk",102205
"10457","2023-03-14 15:07","Chiiild","Bon Voyage",69752
"10458","2023-03-14 15:07","Dan Mason ダン·メイソン","Shade",17670
"10459","2023-03-14 15:13","King Gizzard & The Lizard Wizard","Magenta Mountain",364599
"10460","2023-03-14 15:17","Lu","Try This",193118
"10461","2023-03-14 15:19","Portugal. The Man","Dummy",145093
"10462","2023-03-14 15:22","Alfie Templeman","Circles",151286
"10463","2023-03-14 15:25","Oscar Scheller","Peach",212252
"10464","2023-03-14 15:29","Rocci","Champagne Swing",220439
"10465","2023-03-14 15:32","JAWNY","wide eyed",214068
"10466","2023-03-14 15:33","Biig Piig","Picking Up (feat. Deb Never)",63731
"10467","2023-03-14 15:37","Just A Gent","Island Fever",231600
"10468","2023-03-14 15:42","Supershy","Don't Let Go",269799
"10469","2023-03-14 15:43","Remi Wolf","wyd - Live at Electric Lady",1578
"10470","2023-03-14 15:43","Phantogram","Suzie",1207
"10471","2023-03-14 15:45","Remi Wolf","wyd - Live at Electric Lady",142407
"10472","2023-03-14 15:45","Phantogram","Suzie",1648
"10473","2023-03-14 15:45","Family Jools","Georgia",3668
"10474","2023-03-14 15:46","Two People","Dream Steppin'",38893
"10475","2023-03-14 15:48","Domo Genesis","Shadowboxing",126280
"10476","2023-03-14 15:49","Knxwledge","Slicedat_",74761
"10477","2023-03-14 15:51","Domo Genesis","Victories & Losses",1393
"10478","2023-03-14 15:51","Navy Blue","Timberwolves",88667
"10479","2023-03-14 15:51","Boldy James","Frozen",18033
"10480","2023-03-14 15:51","Marlon Craft","Young Man",1091
"10481","2023-03-14 15:54","Domo Genesis","Victories & Losses",148653
"10482","2023-03-14 15:56","Marlon Craft","Young Man",135468
"10483","2023-03-14 15:57","Ambré","Jay’s Reprise",61882
"10484","2023-03-14 15:58","Sideshow","S.H.O.W. ENT",80001
"10485","2023-03-14 16:00","MAVI","Spoiled Brat",119959
"10486","2023-03-14 16:02","The Alchemist","6 Five Heartbeats (feat. Vince Staples)",114092
"10487","2023-03-14 16:04","BROCKHAMPTON","FACE",0
"10488","2023-03-14 16:04","redveil","2daside",105239
"10489","2023-03-14 16:04","Hiroyuki Sawano","DOA",394
"10490","2023-03-14 16:04","The Knocks","Slow Song (with Dragonette)",1300
"10491","2023-03-14 16:04","BROCKHAMPTON","BOY BYE",394
"10492","2023-03-14 16:04","BROCKHAMPTON","BLEACH",4040
"10493","2023-03-14 16:04","BROCKHAMPTON","SUGAR",812
"10494","2023-03-14 16:04","BROCKHAMPTON","Any Way You Want Me",6965
"10495","2023-03-14 16:04","Hiroyuki Sawano","NEXUS",8753
"10496","2023-03-14 16:05","BROCKHAMPTON","All That",9845
"10497","2023-03-14 16:05","BROCKHAMPTON","SUMMER",1091
"10498","2023-03-14 16:05","BROCKHAMPTON","BOOGIE",9961
"10499","2023-03-14 16:07","BROCKHAMPTON","SWEET",1532
"10500","2023-03-14 16:07","BROCKHAMPTON","37th",1996
"10501","2023-03-14 16:07","BROCKHAMPTON","MAN ON THE MOON",102191
"10502","2023-03-14 16:11","BROCKHAMPTON","NO HALO",259746
"10503","2023-03-14 16:14","BROCKHAMPTON","NEW SHOES",198293
"10504","2023-03-14 18:48","BROCKHAMPTON","1999 WILDFIRE",251250
"10505","2023-03-14 18:50","BROCKHAMPTON","WASTE",154406
"10506","2023-03-14 18:54","BROCKHAMPTON","RENTAL",208807
"10507","2023-03-15 13:13","BROCKHAMPTON","KEEP IT SOUTHERN",117333
"10508","2023-03-15 13:18","BROCKHAMPTON","GUMMY",261000
"10509","2023-03-15 13:18","BROCKHAMPTON","GOLD",12456
"10510","2023-03-15 15:06","BROCKHAMPTON","GOLD",253534
"10511","2023-03-15 15:07","BROCKHAMPTON","GINGER",65356
"10512","2023-03-15 15:09","BROCKHAMPTON","FMG",150600
"10513","2023-03-15 15:12","BROCKHAMPTON","TOKYO",192126
"10514","2023-03-15 15:16","BROCKHAMPTON","ZIPPER",202086
"10515","2023-03-15 15:19","BROCKHAMPTON","BANKROLL (feat. A$AP Rocky & A$AP Ferg)",202560
"10516","2023-03-15 15:21","BROCKHAMPTON","RZA",132746
"10517","2023-03-15 15:24","BROCKHAMPTON","BETTER THINGS",173026
"10518","2023-03-15 15:27","BROCKHAMPTON","INFATUATION",181577
"10519","2023-03-15 17:12","BROCKHAMPTON","STAINS",142642
"10520","2023-03-15 17:12","BROCKHAMPTON","STAR",859
"10521","2023-03-15 17:13","BROCKHAMPTON","HEAVEN BELONGS TO YOU",89613
"10522","2023-03-15 17:15","BROCKHAMPTON","Gold Teeth",106093
"10523","2023-03-15 18:53","BROCKHAMPTON","HOTTIE",112537
"10524","2023-03-15 18:57","Calvin Harris","Miracle (with Ellie Goulding)",186496
"10525","2023-03-15 20:38","Oliver Tree","Here We Go Again",286853
"10526","2023-03-15 20:48","John Summit","Where You Are",236000
"10527","2023-03-15 20:51","Lorde","Tennis Court - Flume Remix",179715
"10528","2023-03-16 16:11","Lorde","Tennis Court - Flume Remix",23196
"10529","2023-03-16 16:13","Biig Piig","Picking Up (feat. Deb Never)",1532
"10530","2023-03-16 16:13","Remi Wolf","wyd - Live at Electric Lady",147377
"10531","2023-03-16 16:15","Just A Gent","Island Fever",91788
"10532","2023-03-16 20:12","Franc Moody","Into the Ether",21284
"10533","2023-03-16 20:12","Just A Gent","Island Fever",139622
"10534","2023-03-16 20:17","Bebe Rexha","Heart Wants What It Wants - MK Remix",4380
"10535","2023-03-16 20:17","Gorillaz","New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix",274142
"10536","2023-03-16 20:20","Taylor Swift","Lavender Haze - Snakehips Remix",187511
"10537","2023-03-16 20:24","Dean Lewis","How Do I Say Goodbye - Tiësto Remix",225564
"10538","2023-03-16 20:27","Diana Ross","Turn Up The Sunshine - PNAU Remix / From 'Minions: The Rise of Gru' Soundtrack",220593
"10539","2023-03-16 20:30","Meghan Trainor","Made You Look - Joel Corry Remix",183529
"10540","2023-03-16 21:48","Fred again..","Jungle - Rico Nasty Remix",163632
"10541","2023-03-16 21:50","Just A Gent","Island Fever",139622
"10542","2023-03-16 21:56","King Gizzard & The Lizard Wizard","Magenta Mountain",364599
"10543","2023-03-16 21:59","Knapsack","Synth Grass",184000
"10544","2023-03-16 22:03","Dan Mason ダン·メイソン","Shade",196800
"10545","2023-03-16 22:11","Low Hum","Losing Sleep",221346
"10546","2023-03-16 22:15","Phantogram","Suzie",220000
"10547","2023-03-16 22:17","Portugal. The Man","Dummy",145093
"10548","2023-03-16 22:21","Two People","Dream Steppin'",226525
"10549","2023-03-16 22:23","Jim-E Stack","Note To Self",137092
"10550","2023-03-16 22:27","Oscar Scheller","Peach",212252
"10551","2023-03-16 22:30","Family Jools","Georgia",211000
"10552","2023-03-16 22:34","JAWNY","wide eyed",214068
"10553","2023-03-16 22:38","Night Tapes","Humans",251690
"10554","2023-03-16 22:39","IMANU","Pillow Talk",76093
"10555","2023-03-16 22:40","Afternoon Bike Ride","Dog Years - weird inside Remix",30139
"10556","2023-03-16 23:35","Hard Fork","A Congressman Goes to A.I. School + How to Ban TikTok",1725730
"10557","2023-03-16 23:46","Ologies with Alie Ward","Oreamnology (MOUNTAIN GOATS ARE NOT GOATS) with Julie Cunningham",14024
"10558","2023-03-16 23:46","Ologies with Alie Ward","Aperiology (MACRO PHOTOGRAPHY) Encore with Joseph Saunders",632720
"10559","2023-03-16 23:46","Ologies with Alie Ward","Geology (ROCKS) Part 1 with Schmitty Thompson",10820
"10560","2023-03-17 00:49","Ologies with Alie Ward","Diplopodology (MILLIPEDES & CENTIPEDES) with Dr. Derek Hennen",18088
"10561","2023-03-17 00:49","Ologies with Alie Ward","Critical Ecology (SOCIAL SYSTEMS + ENVIRONMENT) with Suzanne Pierre",2324503
"10562","2023-03-17 01:14","Ologies with Alie Ward","Critical Ecology (SOCIAL SYSTEMS + ENVIRONMENT) with Suzanne Pierre",1483569
"10563","2023-03-19 15:47","99% Invisible","128- Hacking IKEA",1454799
"10564","2023-03-19 15:54","99% Invisible","419- Take a Walk",390245
"10565","2023-03-19 18:53","Hard Fork","GPT-4 Is Here + The Group Chat Bank Run",2501648
"10566","2023-03-19 20:14","Hard Fork","GPT-4 Is Here + The Group Chat Bank Run",16811
"10567","2023-03-19 20:35","The Journal.","What Just Happened at Credit Suisse?",23985
"10568","2023-03-19 20:35","The Journal.","Bird Flu and the High Price of Eggs",924563
"10569","2023-03-19 20:53","The Journal.","Why Google Is Behind in the AI Race",1038798
"10570","2023-03-19 20:53","Hard Fork","GPT-4 Is Here + The Group Chat Bank Run",15802
"10571","2023-03-19 21:50","The Daily","The Sunday Read: ‘Spirited Away to Miyazaki Land’",3334339
"10572","2023-03-20 16:27","Stolen Gin","Take Your Problems to the Disco",209597
"10573","2023-03-20 16:29","Still Woozy","That's Life",147653
"10574","2023-03-20 16:32","Djo","End of Beginning",159245
"10575","2023-03-20 16:37","Tash Sultana","Pretty Lady",279137
"10576","2023-03-20 16:40","ZZ Ward","Ghost",179560
"10577","2023-03-20 16:43","Dorothy","Pretty When You’re High",205026
"10578","2023-03-20 16:47","Lilith Czar","King",207386
"10579","2023-03-20 16:50","Cain Culto","WITCHYMAN",176962
"10580","2023-03-20 19:59","Tyler Childers","Charleston Girl (Live)",87581
"10581","2023-03-20 20:03","Justin Bieber","Peaches (feat. Daniel Caesar & Giveon)",198082
"10582","2023-03-21 14:15","Dijon","Many Times",126905
"10583","2023-03-21 14:17","Yuni Wa","The Other Side Of Existence",90752
"10584","2023-03-21 14:19","Civ Pierre","24",7639
"10585","2023-03-21 14:19","The Knocks","Slow Song (with Dragonette)",1439
"10586","2023-03-21 14:19","TOBi","Before We Panic",11563
"10587","2023-03-21 14:19","Elise Trouw","Man Invisible",11104
"10588","2023-03-21 14:19","Dev Lemons","Ghosted My Dentist",124720
"10589","2023-03-21 14:21","BROCKHAMPTON","KEEP IT SOUTHERN",117333
"10590","2023-03-21 14:25","BROCKHAMPTON","BETTER THINGS",464
"10591","2023-03-21 14:25","Cain Culto","WITCHYMAN",15407
"10592","2023-03-21 14:25","BROCKHAMPTON","MAN ON THE MOON",240600
"10593","2023-03-21 14:29","BROCKHAMPTON","NEW SHOES",198293
"10594","2023-03-21 14:31","BROCKHAMPTON","KEEP IT SOUTHERN",117333
"10595","2023-03-21 14:35","BROCKHAMPTON","MAN ON THE MOON",240600
"10596","2023-03-21 14:36","BROCKHAMPTON","BETTER THINGS",110294
"10597","2023-03-21 14:38","BROCKHAMPTON","BETTER THINGS",4680
"10598","2023-03-21 14:40","Dijon","Many Times",126905
"10599","2023-03-21 14:44","LAUREL","Scream Drive Faster",240666
"10600","2023-03-21 14:45","Elise Trouw","Man Invisible",73017
"10601","2023-03-21 14:49","Bodysync","Polite Guy",26483
"10602","2023-03-21 14:49","Everything Everything","Pizza Boy",212866
"10603","2023-03-21 14:49","Freddie Gibbs","Too Much (feat. Moneybagg Yo)",7770
"10604","2023-03-21 14:52","Jon Hopkins","Candles",148546
"10605","2023-03-21 14:53","Clem Leek","Patience Is A Virtue",112750
"10606","2023-03-21 14:55","The Flashbulb","Precipice",108130
"10607","2023-03-21 14:58","Daft Punk","Solar Sailer - From ""TRON: Legacy""/Score",155233
"10608","2023-03-21 15:00","Brian Eno","Emerald and Stone",115923
"10609","2023-03-21 15:04","Mindtrap","Train From Paris",238690
"10610","2023-03-21 15:08","Jon Hopkins","Monsters Theme",243657
"10611","2023-03-21 15:10","Lama House","Cotton Spheres",168235
"10612","2023-03-21 15:13","Hans Zimmer","Day One (Interstellar Theme)",183564
"10613","2023-03-21 15:15","The xx","Intro",119126
"10614","2023-03-21 15:18","36","Symmetry Systems (Emerald)",169307
"10615","2023-03-21 15:20","Sun Of They","Winter Sun",137386
"10616","2023-03-21 15:21","Actress","Fire and Light",65078
"10617","2023-03-21 15:24","Agnes Lundh","Dreamscapes",155736
"10618","2023-03-21 15:29","Epic Mountain","Optimistic Nihilism",339304
